n test inserts deletes updates time
8 t10 1000 688 3790 7
8 t11 1000 345 3432 6
8 t12 1000 420 3778 7
8 t13 1000 666 3968 8
8 t14 1000 242 3363 6
8 t15 1000 416 3881 7
8 t16 1000 864 4121 9
8 t17 1000 758 4206 8
8 t18 1000 825 4147 9
8 t19 1000 123 2981 5
8 t1 1000 775 3245 6
8 t20 1000 279 3678 7
8 t2 1000 202 2574 4
8 t3 1000 950 3440 6
8 t4 1000 53 1495 2
8 t5 1000 926 3680 7
8 t6 1000 393 3390 6
8 t7 1000 795 3635 7
8 t8 1000 162 2816 5
8 t9 1000 323 3346 6
9 t10 1000 709 3777 7
9 t11 1000 351 3454 6
9 t12 1000 427 3758 7
9 t13 1000 678 3946 7
9 t14 1000 274 3432 6
9 t15 1000 416 3872 7
9 t16 1000 867 4147 8
9 t17 1000 741 4182 8
9 t18 1000 825 4171 9
9 t19 1000 133 3059 5
9 t1 1000 768 3232 6
9 t20 1000 345 3838 7
9 t2 1000 197 2544 4
9 t3 1000 954 3449 6
9 t4 1000 56 1537 2
9 t5 1000 926 3654 7
9 t6 1000 388 3378 6
9 t7 1000 792 3644 7
9 t8 1000 157 2788 5
9 t9 1000 314 3327 6
10 t10 1000 704 3790 7
10 t11 1000 347 3462 6
10 t12 1000 432 3791 7
10 t13 1000 699 3958 7
10 t14 1000 272 3419 6
10 t15 1000 391 3830 7
10 t16 1000 848 4136 8
10 t17 1000 738 4167 8
10 t18 1000 839 4184 9
10 t19 1000 138 3078 5
10 t1 1000 771 3231 6
10 t20 1000 306 3784 7
10 t2 1000 195 2548 4
10 t3 1000 954 3450 7
10 t4 1000 54 1506 2
10 t5 1000 926 3682 7
10 t6 1000 388 3366 6
10 t7 1000 791 3625 7
10 t8 1000 154 2755 5
10 t9 1000 333 3357 6
11 t10 1000 693 3790 7
11 t11 1000 346 3427 6
11 t12 1000 454 3814 7
11 t13 1000 670 3945 7
11 t14 1000 271 3415 6
11 t15 1000 453 3940 8
11 t16 1000 846 4139 8
11 t17 1000 750 4171 8
11 t18 1000 834 4177 8
11 t19 1000 136 3083 5
11 t1 1000 770 3230 5
11 t20 1000 297 3752 7
11 t2 1000 195 2542 4
11 t3 1000 949 3440 6
11 t4 1000 54 1503 2
11 t5 1000 922 3680 7
11 t6 1000 388 3366 6
11 t7 1000 791 3613 6
11 t8 1000 153 2752 4
11 t9 1000 327 3337 6
12 t10 1000 700 3792 7
12 t11 1000 350 3439 6
12 t12 1000 449 3811 7
12 t13 1000 667 3945 7
12 t14 1000 269 3406 6
12 t15 1000 420 3896 7
12 t16 1000 848 4144 8
12 t17 1000 727 4185 8
12 t18 1000 816 4161 8
12 t19 1000 142 3113 6
12 t1 1000 767 3223 5
12 t20 1000 333 3835 7
12 t2 1000 213 2615 4
12 t3 1000 948 3441 6
12 t4 1000 54 1522 2
12 t5 1000 924 3687 7
12 t6 1000 386 3340 6
12 t7 1000 790 3611 6
12 t8 1000 151 2752 4
12 t9 1000 340 3375 6
13 t10 1000 681 3781 7
13 t11 1000 337 3423 6
13 t12 1000 413 3756 7
13 t13 1000 692 3969 9
13 t14 1000 268 3407 6
13 t15 1000 415 3879 7
13 t16 1000 856 4141 8
13 t17 1000 739 4199 8
13 t18 1000 806 4189 8
13 t19 1000 139 3062 5
13 t1 1000 772 3225 5
13 t20 1000 336 3834 7
13 t2 1000 213 2611 4
13 t3 1000 955 3435 6
13 t4 1000 54 1515 2
13 t5 1000 915 3681 7
13 t6 1000 386 3355 6
13 t7 1000 801 3618 6
13 t8 1000 151 2743 4
13 t9 1000 339 3385 6
14 t10 1000 689 3798 7
14 t11 1000 343 3426 6
14 t12 1000 443 3807 7
14 t13 1000 695 3979 7
14 t14 1000 266 3399 6
14 t15 1000 429 3911 7
14 t16 1000 858 4139 8
14 t17 1000 727 4187 8
14 t18 1000 837 4200 8
14 t19 1000 136 3066 5
14 t1 1000 767 3234 5
14 t20 1000 329 3824 7
14 t2 1000 213 2618 4
14 t3 1000 950 3444 6
14 t4 1000 53 1497 2
14 t5 1000 926 3692 7
14 t6 1000 383 3349 6
14 t7 1000 799 3621 6
14 t8 1000 150 2742 4
14 t9 1000 330 3364 6
15 t10 1000 678 3793 7
15 t11 1000 351 3415 6
15 t12 1000 442 3816 7
15 t13 1000 692 3980 8
15 t14 1000 262 3388 6
15 t15 1000 429 3890 7
15 t16 1000 838 4138 8
15 t17 1000 726 4194 8
15 t18 1000 807 4198 8
15 t19 1000 135 3047 5
15 t1 1000 763 3231 5
15 t20 1000 332 3826 7
15 t2 1000 211 2616 4
15 t3 1000 951 3449 6
15 t4 1000 53 1500 2
15 t5 1000 919 3690 7
15 t6 1000 380 3343 5
15 t7 1000 799 3616 6
15 t8 1000 149 2744 4
15 t9 1000 326 3357 6
16 t10 1000 687 3793 7
16 t11 1000 350 3433 6
16 t12 1000 431 3804 7
16 t13 1000 672 3964 7
16 t14 1000 262 3396 6
16 t15 1000 400 3862 7
16 t16 1000 858 4138 8
16 t17 1000 732 4184 8
16 t18 1000 840 4206 8
16 t19 1000 116 2922 5
16 t1 1000 774 3231 6
16 t20 1000 297 3748 7
16 t2 1000 212 2615 4
16 t3 1000 954 3451 6
16 t4 1000 53 1499 2
16 t5 1000 924 3678 7
16 t6 1000 379 3353 6
16 t7 1000 800 3627 6
16 t8 1000 149 2737 4
16 t9 1000 354 3413 6
17 t10 1000 672 3791 7
17 t11 1000 323 3383 6
17 t12 1000 411 3766 7
17 t13 1000 687 3946 7
17 t14 1000 259 3386 6
17 t15 1000 435 3929 7
17 t16 1000 842 4127 8
17 t17 1000 749 4196 8
17 t18 1000 819 4190 9
17 t19 1000 132 3031 5
17 t1 1000 772 3235 6
17 t20 1000 297 3752 7
17 t2 1000 212 2632 4
17 t3 1000 954 3449 6
17 t4 999 52 1479 2
17 t5 1000 918 3667 7
17 t6 1000 376 3346 6
17 t7 1000 801 3630 7
17 t8 1000 147 2717 4
17 t9 1000 348 3405 6
18 t10 1000 685 3795 7
18 t11 1000 350 3416 6
18 t12 1000 396 3748 6
18 t13 1000 691 3965 7
18 t14 1000 255 3372 6
18 t15 1000 431 3894 7
18 t16 1000 868 4134 8
18 t17 1000 755 4206 8
18 t18 1000 813 4191 8
18 t19 1000 128 3008 5
18 t1 1000 772 3226 5
18 t20 1000 307 3783 7
18 t2 1000 211 2623 4
18 t3 1000 955 3459 6
18 t4 999 52 1481 2
18 t5 1000 916 3681 7
18 t6 1000 377 3351 5
18 t7 1000 801 3618 6
18 t8 1000 147 2718 4
18 t9 1000 319 3360 6
19 t10 1000 712 3794 7
19 t11 1000 352 3411 6
19 t12 1000 457 3847 7
19 t13 1000 693 3953 7
19 t14 1000 255 3388 6
19 t15 1000 433 3907 7
19 t16 1000 842 4119 8
19 t17 1000 724 4193 8
19 t18 1000 827 4189 8
19 t19 1000 129 3004 5
19 t1 1000 776 3235 6
19 t20 1000 312 3790 7
19 t2 1000 210 2615 4
19 t3 1000 954 3453 6
19 t4 999 52 1478 2
19 t5 1000 922 3689 7
19 t6 1000 373 3347 5
19 t7 1000 799 3617 6
19 t8 1000 154 2754 4
19 t9 1000 314 3367 6
20 t10 1000 707 3803 7
20 t11 1000 352 3418 6
20 t12 1000 425 3797 6
20 t13 1000 694 3956 7
20 t14 1000 253 3376 6
20 t15 1000 430 3912 7
20 t16 1000 868 4129 8
20 t17 1000 725 4190 8
20 t18 1000 836 4183 8
20 t19 1000 125 2979 5
20 t1 1000 770 3238 5
20 t20 1000 305 3757 7
20 t2 1000 209 2618 4
20 t3 1000 953 3450 6
20 t4 1000 53 1485 2
20 t5 1000 919 3680 7
20 t6 1000 374 3350 5
20 t7 1000 802 3611 6
20 t8 1000 169 2845 5
20 t9 1000 356 3430 6
1 t10 1000 69 2145 14
1 t11 1000 204 3136 21
1 t12 1000 276 3364 23
1 t13 1000 773 3990 31
1 t14 1000 146 2965 19
1 t15 1000 231 3463 23
1 t16 1000 467 3901 28
1 t17 1000 779 4173 32
1 t18 1000 738 4123 31
1 t19 1000 624 4196 32
1 t1 1000 201 2455 17
1 t20 1000 156 3245 21
1 t2 1000 919 3426 27
1 t3 1000 474 3245 24
1 t4 1000 556 3394 25
1 t5 1000 148 2549 17
1 t6 1000 609 3492 26
1 t7 1000 567 3710 27
1 t8 1000 240 3151 21
1 t9 1000 133 2714 18
2 t10 1000 65 2097 4
2 t11 1000 208 3146 6
2 t12 1000 280 3390 7
2 t13 1000 758 4013 9
2 t14 1000 127 2843 6
2 t15 1000 214 3396 7
2 t16 1000 468 3918 9
2 t17 1000 786 4177 10
2 t18 1000 718 4095 10
2 t19 1000 650 4237 10
2 t1 1000 214 2507 5
2 t20 1000 171 3303 7
2 t2 1000 920 3425 7
2 t3 1000 464 3226 6
2 t4 1000 582 3430 7
2 t5 1000 150 2564 5
2 t6 1000 603 3492 7
2 t7 1000 594 3732 8
2 t8 1000 227 3119 6
2 t9 1000 118 2615 5
3 t10 1000 63 2060 4
3 t11 1000 201 3108 6
3 t12 1000 281 3386 7
3 t13 1000 779 4000 9
3 t14 1000 147 2969 6
3 t15 1000 209 3370 6
3 t16 1000 462 3917 8
3 t17 1000 810 4130 9
3 t18 1000 755 4160 9
3 t19 1000 633 4181 9
3 t1 1000 213 2509 5
3 t20 1000 149 3184 6
3 t2 1000 921 3427 7
3 t3 1000 477 3239 6
3 t4 1000 586 3440 7
3 t5 1000 154 2576 5
3 t6 1000 608 3525 7
3 t7 1000 562 3695 7
3 t8 1000 234 3096 6
3 t9 1000 114 2607 5
4 t10 1000 66 2098 4
4 t11 1000 188 3064 6
4 t12 1000 277 3386 6
4 t13 1000 771 4001 8
4 t14 1000 155 3040 6
4 t15 1000 219 3420 6
4 t16 1000 451 3897 8
4 t17 1000 803 4156 9
4 t18 1000 767 4151 9
4 t19 1000 640 4220 9
4 t1 1000 215 2531 4
4 t20 1000 151 3211 6
4 t2 1000 917 3438 6
4 t3 1000 446 3215 6
4 t4 1000 582 3443 6
4 t5 1000 154 2583 5
4 t6 1000 590 3497 7
4 t7 1000 565 3698 7
4 t8 1000 252 3162 6
4 t9 1000 127 2681 5
5 t10 1000 71 2165 4
5 t11 1000 191 3090 6
5 t12 1000 250 3322 6
5 t13 1000 761 3989 8
5 t14 1000 132 2834 5
5 t15 1000 200 3339 6
5 t16 1000 436 3859 7
5 t17 1000 786 4186 9
5 t18 1000 732 4153 9
5 t19 1000 637 4178 9
5 t1 1000 199 2444 4
5 t20 1000 166 3265 6
5 t2 1000 921 3417 6
5 t3 1000 457 3259 6
5 t4 1000 559 3416 6
5 t5 1000 157 2608 4
5 t6 1000 616 3486 6
5 t7 1000 589 3724 7
5 t8 1000 260 3220 6
5 t9 1000 118 2624 5
6 t10 1000 67 2115 4
6 t11 1000 195 3093 5
6 t12 1000 282 3420 6
6 t13 1000 735 3990 8
6 t14 1000 126 2820 5
6 t15 1000 210 3385 6
6 t16 1000 487 3936 7
6 t17 1000 800 4179 9
6 t18 1000 765 4169 9
6 t19 1000 638 4209 9
6 t1 1000 215 2530 4
6 t20 1000 153 3215 6
6 t2 1000 920 3435 6
6 t3 1000 451 3202 6
6 t4 1000 582 3432 6
6 t5 1000 153 2573 4
6 t6 1000 596 3498 6
6 t7 1000 572 3711 7
6 t8 1000 242 3155 6
6 t9 1000 137 2738 5
7 t10 1000 69 2136 3
7 t11 1000 204 3133 5
7 t12 1000 272 3374 6
7 t13 1000 779 4005 8
7 t14 1000 149 3010 5
7 t15 1000 229 3441 6
7 t16 1000 483 3912 7
7 t17 1000 806 4157 8
7 t18 1000 757 4150 9
7 t19 1000 623 4203 8
7 t1 1000 213 2511 4
7 t20 1000 178 3338 6
7 t2 1000 911 3431 6
7 t3 1000 474 3238 6
7 t4 1000 565 3422 6
7 t5 1000 150 2549 4
7 t6 1000 615 3501 6
7 t7 1000 614 3739 7
7 t8 1000 228 3102 5
7 t9 1000 138 2745 5
8 t10 1000 67 2101 3
8 t11 1000 198 3105 5
8 t12 1000 258 3339 6
8 t13 1000 748 3980 8
8 t14 1000 144 2977 5
8 t15 1000 216 3415 6
8 t16 1000 457 3896 7
8 t17 1000 823 4197 8
8 t18 1000 703 4087 8
8 t19 1000 645 4227 8
8 t1 1000 201 2456 4
8 t20 1000 174 3309 6
8 t2 1000 923 3421 6
8 t3 1000 466 3251 5
8 t4 1000 590 3448 6
8 t5 1000 149 2550 4
8 t6 1000 613 3517 6
8 t7 1000 603 3721 7
8 t8 1000 266 3248 6
8 t9 1000 127 2686 4
9 t10 1000 65 2078 3
9 t11 1000 179 3036 5
9 t12 1000 294 3435 6
9 t13 1000 776 4012 8
9 t14 1000 134 2877 5
9 t15 1000 205 3361 6
9 t16 1000 484 3908 7
9 t17 1000 820 4191 8
9 t18 1000 767 4153 8
9 t19 1000 618 4176 8
9 t1 1000 195 2429 4
9 t20 1000 172 3296 6
9 t2 1000 921 3446 6
9 t3 1000 459 3253 5
9 t4 1000 587 3442 6
9 t5 1000 156 2609 4
9 t6 1000 591 3495 6
9 t7 1000 594 3721 7
9 t8 1000 253 3204 5
9 t9 1000 125 2662 4
10 t10 1000 63 2034 3
10 t11 1000 199 3116 5
10 t12 1000 272 3376 6
10 t13 1000 767 3995 8
10 t14 1000 131 2862 5
10 t15 1000 202 3325 6
10 t16 1000 431 3862 7
10 t17 1000 776 4158 8
10 t18 1000 760 4156 8
10 t19 1000 653 4189 8
10 t1 1000 216 2518 4
10 t20 1000 165 3268 6
10 t2 1000 918 3433 6
10 t3 1000 454 3231 5
10 t4 1000 563 3416 6
10 t5 1000 156 2611 4
10 t6 1000 621 3520 6
10 t7 1000 594 3729 7
10 t8 1000 252 3182 5
10 t9 1000 122 2659 4
11 t10 1000 63 2044 3
11 t11 1000 191 3088 5
11 t12 1000 293 3434 6
11 t13 1000 759 3997 7
11 t14 1000 130 2846 5
11 t15 1000 201 3335 6
11 t16 1000 482 3921 7
11 t17 1000 808 4179 8
11 t18 1000 757 4161 8
11 t19 1000 621 4174 8
11 t1 1000 214 2513 4
11 t20 1000 158 3236 6
11 t2 1000 914 3441 6
11 t3 1000 456 3244 5
11 t4 1000 576 3424 6
11 t5 1000 154 2595 4
11 t6 1000 617 3516 6
11 t7 1000 590 3735 7
11 t8 1000 247 3172 5
11 t9 1000 123 2668 4
12 t10 1000 72 2155 3
12 t11 1000 186 3065 5
12 t12 1000 289 3423 6
12 t13 1000 754 3989 7
12 t14 1000 128 2826 5
12 t15 1000 200 3335 6
12 t16 1000 481 3920 7
12 t17 1000 800 4180 8
12 t18 1000 761 4156 8
12 t19 1000 610 4178 8
12 t1 1000 217 2523 4
12 t20 1000 157 3230 6
12 t2 1000 918 3428 6
12 t3 1000 455 3243 5
12 t4 1000 558 3415 6
12 t5 1000 156 2602 4
12 t6 1000 617 3517 6
12 t7 1000 587 3728 6
12 t8 1000 248 3164 6
12 t9 1000 126 2698 4
13 t10 1000 72 2157 3
13 t11 1000 193 3098 5
13 t12 1000 277 3395 6
13 t13 1000 765 3993 8
13 t14 1000 127 2814 5
13 t15 1000 247 3494 6
13 t16 1000 437 3868 7
13 t17 1000 787 4174 8
13 t18 1000 758 4143 9
13 t19 1000 626 4215 8
13 t1 1000 216 2526 4
13 t20 1000 156 3236 6
13 t2 1000 913 3449 6
13 t3 1000 453 3225 6
13 t4 1000 573 3421 6
13 t5 1000 155 2578 4
13 t6 1000 616 3510 6
13 t7 1000 585 3724 7
13 t8 1000 244 3159 5
13 t9 1000 124 2674 4
14 t10 1000 72 2170 3
14 t11 1000 185 3072 5
14 t12 1000 282 3399 6
14 t13 1000 763 3995 8
14 t14 1000 154 2996 5
14 t15 1000 244 3513 6
14 t16 1000 485 3928 7
14 t17 1000 789 4160 8
14 t18 1000 736 4149 8
14 t19 1000 610 4183 8
14 t1 1000 211 2501 4
14 t20 1000 155 3232 6
14 t2 1000 917 3451 6
14 t3 1000 455 3227 5
14 t4 1000 569 3419 6
14 t5 1000 155 2594 4
14 t6 1000 613 3509 6
14 t7 1000 586 3739 7
14 t8 1000 243 3162 5
14 t9 1000 123 2660 4
15 t10 1000 71 2160 3
15 t11 1000 198 3134 5
15 t12 1000 273 3379 6
15 t13 1000 747 3994 7
15 t14 1000 129 2833 5
15 t15 1000 240 3497 6
15 t16 1000 481 3901 7
15 t17 1000 784 4176 8
15 t18 1000 737 4133 8
15 t19 1000 618 4215 8
15 t1 1000 212 2518 4
15 t20 1000 150 3201 6
15 t2 1000 918 3446 6
15 t3 1000 452 3211 5
15 t4 1000 575 3421 6
15 t5 1000 155 2599 4
15 t6 1000 605 3510 6
15 t7 1000 579 3725 6
15 t8 1000 236 3140 5
15 t9 1000 123 2653 4
16 t10 1000 71 2151 3
16 t11 1000 189 3065 5
16 t12 1000 274 3383 6
16 t13 1000 734 3993 7
16 t14 1000 155 3010 5
16 t15 1000 235 3479 6
16 t16 1000 432 3845 7
16 t17 1000 787 4174 8
16 t18 1000 729 4147 8
16 t19 1000 627 4209 8
16 t1 1000 211 2512 4
16 t20 1000 149 3201 5
16 t2 1000 915 3449 6
16 t3 1000 448 3211 5
16 t4 1000 572 3416 6
16 t5 1000 154 2592 4
16 t6 1000 605 3511 6
16 t7 1000 578 3716 6
16 t8 1000 239 3129 5
16 t9 1000 125 2658 4
17 t10 1000 71 2158 3
17 t11 1000 207 3133 5
17 t12 1000 279 3390 6
17 t13 1000 773 4010 7
17 t14 1000 154 3020 5
17 t15 1000 231 3477 6
17 t16 1000 464 3880 7
17 t17 1000 801 4176 8
17 t18 1000 766 4166 8
17 t19 1000 628 4217 8
17 t1 1000 211 2505 4
17 t20 1000 148 3186 5
17 t2 1000 914 3440 6
17 t3 1000 447 3213 5
17 t4 1000 555 3409 6
17 t5 1000 154 2592 4
17 t6 1000 599 3511 6
17 t7 1000 572 3707 6
17 t8 1000 246 3163 5
17 t9 1000 126 2672 4
18 t10 1000 70 2148 3
18 t11 1000 187 3062 5
18 t12 1000 278 3383 6
18 t13 1000 768 4005 8
18 t14 1000 155 3021 5
18 t15 1000 229 3476 6
18 t16 1000 463 3881 7
18 t17 1000 817 4180 8
18 t18 1000 745 4129 8
18 t19 1000 632 4219 8
18 t1 1000 210 2501 4
18 t20 1000 149 3188 5
18 t2 1000 912 3447 6
18 t3 1000 445 3214 5
18 t4 1000 575 3437 6
18 t5 1000 153 2576 4
18 t6 1000 596 3508 6
18 t7 1000 566 3697 6
18 t8 1000 242 3156 5
18 t9 1000 127 2682 4
19 t10 1000 70 2152 3
19 t11 1000 185 3049 5
19 t12 1000 280 3383 6
19 t13 1000 737 3990 7
19 t14 1000 154 3024 5
19 t15 1000 228 3445 6
19 t16 1000 485 3902 7
19 t17 1000 823 4173 8
19 t18 1000 715 4111 8
19 t19 1000 625 4208 8
19 t1 1000 209 2497 4
19 t20 1000 160 3235 5
19 t2 1000 913 3438 6
19 t3 1000 475 3255 5
19 t4 1000 578 3434 6
19 t5 1000 152 2561 4
19 t6 1000 595 3513 6
19 t7 1000 615 3736 6
19 t8 1000 232 3111 5
19 t9 1000 125 2660 4
20 t10 1000 70 2144 3
20 t11 1000 189 3073 5
20 t12 1000 276 3383 6
20 t13 1000 743 3993 8
20 t14 1000 152 3014 5
20 t15 1000 227 3436 6
20 t16 1000 480 3894 7
20 t17 1000 805 4159 8
20 t18 1000 709 4110 8
20 t19 1000 640 4207 8
20 t1 1000 210 2503 4
20 t20 1000 152 3208 5
20 t2 1000 915 3433 6
20 t3 1000 474 3255 5
20 t4 1000 573 3432 6
20 t5 1000 151 2550 4
20 t6 1000 592 3512 6
20 t7 1000 613 3732 7
20 t8 1000 233 3124 5
20 t9 1000 126 2676 4
1 t10 1000 577 3775 28
1 t11 1000 352 3579 25
1 t12 1000 774 3970 31
1 t13 1000 767 4043 32
1 t14 1000 273 3495 24
1 t15 1000 175 3204 21
1 t16 1000 755 4110 32
1 t17 1000 355 3748 26
1 t18 1000 895 4183 32
1 t19 1000 531 4117 30
1 t1 1000 548 3099 24
1 t20 1000 395 3835 28
1 t2 1000 81 1744 12
1 t3 1000 337 3171 22
1 t4 1000 635 3395 26
1 t5 1000 832 3629 28
1 t6 1000 250 3032 21
1 t7 1000 762 3669 28
1 t8 1000 879 3752 29
1 t9 1000 191 2973 20
2 t10 1000 567 3768 8
2 t11 1000 337 3544 7
2 t12 1000 776 3971 9
2 t13 1000 759 4035 9
2 t14 1000 272 3478 7
2 t15 1000 173 3212 7
2 t16 1000 760 4112 9
2 t17 1000 378 3766 8
2 t18 1000 874 4160 10
2 t19 1000 516 4122 9
2 t1 1000 542 3089 6
2 t20 1000 394 3849 9
2 t2 1000 79 1713 3
2 t3 1000 344 3180 6
2 t4 1000 630 3411 7
2 t5 1000 835 3634 8
2 t6 1000 262 3052 6
2 t7 1000 756 3661 8
2 t8 1000 878 3765 8
2 t9 1000 187 2957 6
3 t10 1000 582 3760 8
3 t11 1000 339 3560 7
3 t12 1000 788 3975 8
3 t13 1000 772 4032 9
3 t14 1000 281 3524 7
3 t15 1000 152 3069 6
3 t16 1000 729 4122 9
3 t17 1000 330 3693 7
3 t18 1000 887 4186 10
3 t19 1000 473 4067 8
3 t1 1000 543 3098 6
3 t20 1000 373 3824 8
3 t2 1000 79 1710 3
3 t3 1000 323 3128 6
3 t4 1000 621 3397 7
3 t5 1000 845 3657 7
3 t6 1000 236 2962 6
3 t7 1000 758 3654 7
3 t8 1000 875 3766 8
3 t9 1000 197 2999 6
4 t10 1000 578 3737 7
4 t11 1000 350 3565 7
4 t12 1000 800 3996 8
4 t13 1000 754 4014 8
4 t14 1000 285 3523 7
4 t15 1000 153 3056 6
4 t16 1000 715 4116 9
4 t17 1000 327 3700 7
4 t18 1000 890 4185 9
4 t19 1000 507 4097 8
4 t1 1000 543 3089 6
4 t20 1000 400 3884 8
4 t2 1000 81 1736 3
4 t3 1000 320 3133 6
4 t4 1000 652 3406 6
4 t5 1000 826 3636 7
4 t6 1000 238 2949 5
4 t7 1000 756 3663 7
4 t8 1000 874 3753 8
4 t9 1000 187 2960 5
5 t10 1000 548 3717 7
5 t11 1000 375 3618 7
5 t12 1000 780 3978 8
5 t13 1000 761 4049 8
5 t14 1000 300 3575 7
5 t15 1000 165 3153 6
5 t16 1000 722 4079 8
5 t17 1000 371 3774 7
5 t18 1000 896 4170 9
5 t19 1000 516 4125 8
5 t1 1000 538 3085 5
5 t20 1000 364 3817 7
5 t2 1000 80 1740 3
5 t3 1000 328 3151 5
5 t4 1000 640 3403 6
5 t5 1000 833 3632 7
5 t6 1000 248 3012 5
5 t7 1000 762 3670 7
5 t8 1000 874 3759 7
5 t9 1000 192 2997 5
6 t10 1000 576 3737 7
6 t11 1000 367 3600 7
6 t12 1000 797 3986 8
6 t13 1000 754 4035 8
6 t14 1000 289 3526 6
6 t15 1000 155 3091 5
6 t16 1000 761 4113 9
6 t17 1000 370 3777 7
6 t18 1000 876 4172 9
6 t19 1000 531 4114 8
6 t1 1000 544 3088 5
6 t20 1000 425 3890 7
6 t2 1000 79 1716 3
6 t3 1000 326 3135 5
6 t4 1000 640 3407 6
6 t5 1000 830 3630 7
6 t6 1000 240 2969 5
6 t7 1000 782 3659 7
6 t8 1000 874 3738 7
6 t9 1000 190 2978 5
7 t10 1000 563 3740 7
7 t11 1000 357 3563 6
7 t12 1000 794 3996 8
7 t13 1000 768 4034 8
7 t14 1000 272 3508 6
7 t15 1000 150 3058 5
7 t16 1000 748 4142 8
7 t17 1000 383 3805 7
7 t18 1000 886 4179 9
7 t19 1000 496 4072 8
7 t1 1000 538 3095 5
7 t20 1000 400 3848 7
7 t2 1000 77 1690 3
7 t3 1000 319 3129 5
7 t4 1000 648 3401 6
7 t5 1000 834 3630 7
7 t6 1000 239 2970 5
7 t7 1000 773 3673 7
7 t8 1000 877 3747 7
7 t9 1000 185 2959 5
8 t10 1000 558 3729 7
8 t11 1000 348 3570 6
8 t12 1000 788 3988 8
8 t13 1000 756 4029 8
8 t14 1000 262 3465 6
8 t15 1000 170 3172 5
8 t16 1000 741 4118 8
8 t17 1000 342 3752 7
8 t18 1000 894 4192 9
8 t19 1000 511 4081 8
8 t1 1000 551 3117 5
8 t20 1000 383 3837 7
8 t2 1000 84 1779 3
8 t3 1000 338 3167 5
8 t4 1000 651 3397 6
8 t5 1000 832 3633 7
8 t6 1000 259 3041 5
8 t7 1000 773 3664 7
8 t8 1000 874 3771 7
8 t9 1000 180 2926 5
9 t10 1000 600 3746 7
9 t11 1000 337 3541 6
9 t12 1000 788 3980 8
9 t13 1000 754 4046 8
9 t14 1000 303 3573 6
9 t15 1000 162 3122 5
9 t16 1000 735 4080 8
9 t17 1000 350 3744 7
9 t18 1000 896 4197 9
9 t19 1000 474 4079 8
9 t1 1000 551 3094 5
9 t20 1000 370 3824 7
9 t2 1000 83 1761 3
9 t3 1000 331 3165 5
9 t4 1000 625 3384 6
9 t5 1000 838 3644 7
9 t6 1000 247 3016 5
9 t7 1000 771 3654 7
9 t8 1000 878 3760 7
9 t9 1000 191 2989 5
10 t10 1000 567 3728 7
10 t11 1000 336 3549 6
10 t12 1000 784 3975 8
10 t13 1000 769 4033 8
10 t14 1000 296 3546 6
10 t15 1000 157 3103 5
10 t16 1000 733 4098 8
10 t17 1000 327 3682 7
10 t18 1000 883 4195 9
10 t19 1000 484 4085 8
10 t1 1000 550 3090 5
10 t20 1000 371 3814 7
10 t2 1000 82 1749 3
10 t3 1000 330 3156 5
10 t4 1000 630 3392 6
10 t5 1000 828 3630 7
10 t6 1000 245 3008 5
10 t7 1000 769 3670 7
10 t8 1000 876 3756 7
10 t9 1000 197 3002 5
11 t10 1000 580 3724 7
11 t11 1000 379 3633 6
11 t12 1000 779 3978 8
11 t13 1000 765 4039 8
11 t14 1000 295 3553 6
11 t15 1000 157 3108 5
11 t16 1000 726 4087 8
11 t17 1000 384 3781 7
11 t18 1000 871 4202 8
11 t19 1000 477 4076 7
11 t1 1000 547 3089 5
11 t20 1000 364 3802 7
11 t2 1000 81 1736 3
11 t3 1000 330 3158 5
11 t4 1000 631 3400 6
11 t5 1000 838 3631 7
11 t6 1000 245 3013 5
11 t7 1000 764 3660 7
11 t8 1000 874 3754 7
11 t9 1000 194 2997 5
12 t10 1000 568 3723 7
12 t11 1000 376 3617 7
12 t12 1000 778 3990 7
12 t13 1000 763 4043 8
12 t14 1000 290 3550 6
12 t15 1000 157 3108 5
12 t16 1000 725 4097 8
12 t17 1000 383 3770 7
12 t18 1000 881 4183 9
12 t19 1000 533 4108 8
12 t1 1000 538 3085 5
12 t20 1000 375 3798 7
12 t2 1000 80 1727 2
12 t3 1000 327 3156 5
12 t4 1000 657 3414 6
12 t5 1000 835 3631 7
12 t6 1000 243 3007 5
12 t7 1000 764 3668 7
12 t8 1000 884 3763 7
12 t9 1000 194 3000 5
13 t10 1000 584 3722 7
13 t11 1000 375 3629 6
13 t12 1000 774 3992 7
13 t13 1000 754 4018 8
13 t14 1000 289 3537 6
13 t15 1000 157 3108 5
13 t16 1000 719 4089 8
13 t17 1000 376 3767 7
13 t18 1000 892 4191 9
13 t19 1000 532 4117 8
13 t1 1000 543 3080 5
13 t20 1000 436 3912 7
13 t2 1000 80 1725 3
13 t3 1000 331 3165 5
13 t4 1000 648 3402 6
13 t5 1000 826 3629 6
13 t6 1000 242 3001 5
13 t7 1000 762 3657 7
13 t8 1000 878 3762 7
13 t9 1000 191 2993 5
14 t10 1000 578 3706 7
14 t11 1000 370 3611 6
14 t12 1000 804 3998 7
14 t13 1000 767 4026 8
14 t14 1000 287 3523 6
14 t15 1000 157 3098 5
14 t16 1000 736 4104 8
14 t17 1000 372 3766 7
14 t18 1000 895 4187 9
14 t19 1000 525 4119 8
14 t1 1000 543 3088 5
14 t20 1000 435 3903 7
